127.0.0.1 - - [08/Nov/2023:11:31:04 +0530] "GET /kotak/content/js-src/dojo/_base/html.js?1309044 HTTP/1.1" 200 18208
127.0.0.1 - - [08/Nov/2023:11:31:04 +0530] "GET /kotak/content/js-src/dojo/_base/NodeList.js?1309044 HTTP/1.1" 200 11111
127.0.0.1 - - [08/Nov/2023:11:31:04 +0530] "GET /kotak/content/js-src/dojo/_base/query.js?1309044 HTTP/1.1" 200 18542
127.0.0.1 - - [08/Nov/2023:11:31:05 +0530] "GET /kotak/content/js-src/dojo/_base/xhr.js?1309044 HTTP/1.1" 200 9888
127.0.0.1 - - [08/Nov/2023:11:31:05 +0530] "GET /kotak/content/js-src/dojo/_base/fx.js?1309044 HTTP/1.1" 200 6349
127.0.0.1 - - [08/Nov/2023:11:31:07 +0530] "GET /kotak/content/FCCUI/main.bce9fccb43fb1280.js HTTP/1.1" 200 11109869
127.0.0.1 - - [08/Nov/2023:11:31:09 +0530] "GET /kotak/content/js-src/dojo/i18n.js?1309044 HTTP/1.1" 200 3465
127.0.0.1 - - [08/Nov/2023:11:31:10 +0530] "GET /kotak/content/js-src/misys/nls/common.js?1309044 HTTP/1.1" 200 126
127.0.0.1 - - [08/Nov/2023:11:31:10 +0530] "GET /kotak/content/js-src/misys/nls/en/common.js?1309044 HTTP/1.1" 200 37172
127.0.0.1 - - [08/Nov/2023:11:31:10 +0530] "GET /kotak/content/js-src/misys/nls/en-gb/common.js?1309044 HTTP/1.1" 200 365
127.0.0.1 - - [08/Nov/2023:11:31:10 +0530] "GET /kotak/content/js-src/misys/nls/client.js?1309044 HTTP/1.1" 200 181
127.0.0.1 - - [08/Nov/2023:11:31:10 +0530] "GET /kotak/content/js-src/misys/nls/en/client.js?1309044 HTTP/1.1" 200 97
127.0.0.1 - - [08/Nov/2023:11:31:10 +0530] "GET /kotak/content/js-src/misys/nls/en-gb/client.js?1309044 HTTP/1.1" 200 45
127.0.0.1 - - [08/Nov/2023:11:31:10 +0530] "GET /kotak/content/js-src/misys/_base.js?1309044 HTTP/1.1" 200 18238
127.0.0.1 - - [08/Nov/2023:11:31:10 +0530] "GET /kotak/content/js-src/dojo/parser.js?1309044 HTTP/1.1" 200 7284
127.0.0.1 - - [08/Nov/2023:11:31:10 +0530] "GET /kotak/content/js-src/dojo/date/stamp.js?1309044 HTTP/1.1" 200 2144
127.0.0.1 - - [08/Nov/2023:11:31:10 +0530] "GET /kotak/content/js-src/dijit/dijit.js?1309044 HTTP/1.1" 200 405
127.0.0.1 - - [08/Nov/2023:11:31:10 +0530] "GET /kotak/content/js-src/dijit/_base.js?1309044 HTTP/1.1" 200 153
127.0.0.1 - - [08/Nov/2023:11:31:10 +0530] "GET /kotak/content/js-src/dijit/_base/focus.js?1309044 HTTP/1.1" 200 5715
127.0.0.1 - - [08/Nov/2023:11:31:10 +0530] "GET /kotak/content/js-src/dojo/window.js?1309044 HTTP/1.1" 200 2059
127.0.0.1 - - [08/Nov/2023:11:31:11 +0530] "GET /kotak/content/js-src/dijit/_base/manager.js?1309044 HTTP/1.1" 200 4525
127.0.0.1 - - [08/Nov/2023:11:31:11 +0530] "GET /kotak/content/js-src/dijit/_base/place.js?1309044 HTTP/1.1" 200 4051
127.0.0.1 - - [08/Nov/2023:11:31:11 +0530] "GET /kotak/content/js-src/dojo/AdapterRegistry.js?1309044 HTTP/1.1" 200 1368
127.0.0.1 - - [08/Nov/2023:11:31:11 +0530] "GET /kotak/content/js-src/dijit/_base/popup.js?1309044 HTTP/1.1" 200 4978
127.0.0.1 - - [08/Nov/2023:11:31:11 +0530] "GET /kotak/content/js-src/dijit/_base/window.js?1309044 HTTP/1.1" 200 144
127.0.0.1 - - [08/Nov/2023:11:31:11 +0530] "GET /kotak/content/js-src/dijit/_base/scroll.js?1309044 HTTP/1.1" 200 244
127.0.0.1 - - [08/Nov/2023:11:31:11 +0530] "GET /kotak/content/js-src/dijit/_base/sniff.js?1309044 HTTP/1.1" 200 249
127.0.0.1 - - [08/Nov/2023:11:31:11 +0530] "GET /kotak/content/js-src/dojo/uacss.js?1309044 HTTP/1.1" 200 865
127.0.0.1 - - [08/Nov/2023:11:31:11 +0530] "GET /kotak/content/js-src/dijit/_base/typematic.js?1309044 HTTP/1.1" 200 2112
127.0.0.1 - - [08/Nov/2023:11:31:11 +0530] "GET /kotak/content/js-src/dijit/_base/wai.js?1309044 HTTP/1.1" 200 1577
127.0.0.1 - - [08/Nov/2023:11:31:11 +0530] "GET /kotak/content/js-src/dijit/_Widget.js?1309044 HTTP/1.1" 200 4705
127.0.0.1 - - [08/Nov/2023:11:31:11 +0530] "GET /kotak/content/js-src/dijit/_WidgetBase.js?1309044 HTTP/1.1" 200 8904
127.0.0.1 - - [08/Nov/2023:11:31:11 +0530] "GET /kotak/content/js-src/dojo/Stateful.js?1309044 HTTP/1.1" 200 1518
127.0.0.1 - - [08/Nov/2023:11:31:11 +0530] "GET /kotak/content/js-src/dijit/_Templated.js?1309044 HTTP/1.1" 200 4322
127.0.0.1 - - [08/Nov/2023:11:31:11 +0530] "GET /kotak/content/js-src/dojo/string.js?1309044 HTTP/1.1" 200 1908
127.0.0.1 - - [08/Nov/2023:11:31:11 +0530] "GET /kotak/content/js-src/dojo/cache.js?1309044 HTTP/1.1" 200 1889
